comment,labeling
살인자색히가뭘가르친다고선생질인지,0
교사.이새기..머하놈냐..니가 선생야?,0
선생이라는 셲끼가 아주나쁜놈이네 거의 문읍읍 이랑 삐까삐까 하구먼...,0
교사도 교사지만 주변에 제정신박힌 인간이없는건가? 죽어갈때까지 같이수업듣고 그런거야? ㅈㄴ 소름돋네 애나어른이나 싸이코인듯,0
선생도 자격없는거많다 갑자기 배아파서 화장실보내달라니 어디서 수업중에 말끊냐고 에휴10년지나도 그돼지뇬 아직도 생각나네,0
한국도 학생무시하고 일베냐는 대가리깨져도 전라도홍어가 교사노릇하고있으니,0
인도도 짱꼴라 귓싸대기 때릴 정도로 미개하구나,0
저런게 선생이냐? 싸이코또라이ㅅㄲ지.,0
미개국이 달래 미개국이 아니다...선생이나 의사나 대가리가 삶은 소대가린가보다...,0
그러고보면 인도도 짱꼴라 못지않은 미개국가다. 독사에 물려 죽어가는데 수업마치고 가라? 내가 피해자부모라면 교사 대갈통을 도끼로 두쪽내버린다,0
짱깨보다 더미개하고 더럽고 상종못할것들이 저 인도새키들이다. 해외나가보면 항상느낌..,0
자기도 물려봐야 알것이다 사람새끼도 아니다,0
진짜 존나 미개하다,0
틀딱들 상대가 미국이라 욕도 못하고 ㅋㅋㅋ 로비 안하는 기업없지~ ㅇㅈㄹ로 두둔하네 ㅋㅋㅋㅋㅋㅋ 죽어라 그냥,0
"틀딱, 자칭 보수 친일파 매국노 ㅅㄲ들 아가리 여물었네",0
수구 꼴통 노인네들 왜 미국 욕 안하냐? ㅋㅋㅋㅋ ㄷㅅ,0
나라망신 좃성,0
ㅋㅋㅋㅋㅋㅋ 틀딱 노인네들 문재앙이 대기업 죽인다고 어서 미국으로 기업 옮기라고 노발대발하더니 여기서는 싹다 어가리침묵 ㅋㅋㅋㅋㅋ 해외나가면 분식회계 뇌물같은거 더 얄짤없는거야 미련한 수구꼴통들아 ㅋㅋㅋㅋㅋㅋㅋ,0
우리나라같음 정치하는 개ㅡ노옴들이 꿀꺾 재판없다,0
해외 나가서 이 지랄하는데도 박근혜의 압력을 견디기 어려웠다? 어이가 없군..그럼 여기도 트럼프가 압력을? 삼성은 그야말로 거짓의 대명사,0
와 ㅋㅋㅋㅋ 라바자뚜 글 읽으면서 페트로브라스 챕터 읽고있었는데 개소름이네 얘네는 나라가 뇌물땜에 그지랄 났는데도 또 저러네,0
쳐죽일 놈들,0
출근도장만찍으면 돈나오는 공무*갱찰들 검찰들 진짜 짜증지대로다!!!국민의지팡이같은 소리는 개소리!!,0
이놈의시키들 을 그냥 마 콱 어째뿌까 진짜열받네 국민의 녹을 먹으면서 일을 이따위로 처리해,0
경찰들 민증이라도 주워서 갔다줘봤니??!! 주운자리에서 일단 기다려보라한다에 내 전재산건다!!!!진짜 견찰도 아니고 개철이다!!!!국민을위한 치안??!! 지 싸우나 가는시간에 오면 쌍욕하면서 증거있냐고 피해자한테 ㅈㄹ하는게 개찰이다....검찰도 쓰레긴데 개찰은 무식한 쓰레기다.....나라 짧은시간에 발전해서 그런것들이 멋모르고 꼴깝떠는거다,0
경찰 쳐죽일넘들!!!!,0
ㅊㅕ죽일 놈들 엄벌해야한다!!!,0
"원래 조센징들이 무식해서 그래.그니까 짭새들도 그러는게다.법?그거 하나 믿고 악용하고 오용하고 배채우고,그만큼 개한민국 썩었다는 나라란게다.지금도 그래.짭새뿐 아니라 쫌 감투 완장만 달아주면 지멋대로 갑질하는게 이나라 국민성이다.누굴 욕하랴?법을 족같이 만든 위정자것들이 지덜 저꿀리는데로 하니까 밑바닥인생들도 같이 지라알하는거지.",0
"입맛수사 , 지역유착 썩어터진 견찰놈들 다 철퇴로 찍어다 뇌수를 흩뿌려야한다",0
와 저딴 쓰레기 인간 도 경찰 이라고 먹칠을 하네 ㅉㅉ 쳐죽일놈,0
미쳤구나 단단히 돌았네 멋대로 범죄저지르라고 경찰복 입고다니니?,0
"저런 새끼들한테 수사권강화, 수사권독립시킨단다.",0
견찰섀끼들 은폐 조작질 오짐,0
"남의 시신을 지멋대로 하는 인간들은 뒤질때 어디로 가는거냐?옛날엔 대역죄인은 땅구덩에 뭍은 부모시신까지 꺼집어서 부관참사했다고 하던데,저승사자가 받아주긴해?궁금하네.18족같은 나라 헬조선 남의 시신조차도 멋대로 하는게 나라여?",0
옛날 부터 느낀건데 견찰 ㅅㄲ들 진짜 나쁜 놈들 많다ㅡ정말로 견찰 개혁 필요합니다ㅡㅡ,0
견찰색히들조국 덮을려고 화성사건떡밥 뿌렷다가오히려 역공당하노 ㅋㅋ,0
수사권 독립같은 개소리 절대로 하지마,0
대단하신 대한민국 견찰님들에게 수사권력을 더 실어주자고 누가그랬지?지나가던 사람 붙잡고 물어봐도 경찰 욕부터 한다 앞으로 경찰한테 힘 실어주자고 말하는 인간 있음 디진다,0
여튼 검찰이고형사고경찰이고 다 지들 유리한쪽으로 하는 조사를해도 지꼴리는데로 더러운시끼들,0
범죄자보다 더나쁜 견찰색히들,0
개소리 말고 조작멤버 공개해,0
개소리하지말고 해체해라,0
공감능력 타령하던 여자들 싸지른거 봐라 아직도 조작멤버 교체하자는게 베뎃이나 하고있고 소속사에서 더러운 짓을하든 일개 연습생이 어떻게 거부할까그걸 누군지 밝히자고 ㅋㅋ 느그들 최애가 데뷔못한것보다 인간하나 사회적으로 매장시키는게 정의라고 생각하는 더러운 ㄴ들,0
아니 여긴 왜 안준영 얘기는 하나도 없지 참 희한하네 제일 죄 많이 지은 애가 안준영인데 왜 다 엑스원 해체 ㅇㅈㄹ 하는거지ㅜ,0
천벌받을 일베세끼들....니들은 죽어도 묻힐자리도없어 이세끼들아 ...사람이 죽었는데 그따위소리나 하고있냐,0
진짜 악플다는 색이들답없다이것도 법을 만들어야된다 진짜ㅡㅡ,0
이OOO끼 생각할수록 빡치네 ㅋ,0
너이 시발 유명한 선수 아니면 뭐 지는 유명한 사람인가 ㅈㄴ 생각없이 말하네,0
등시나 안유명한게 뭔상관인데 애새끼 말버릇 하고는;ㅉ,0
젤 위에 댓 유명한 선수 아니면 말 그렇게 막 해도 되냐?진짜 답 없는 ㅅㄲ,0
말 그따구로 하지마 유명하고 안유명하고가 중요하냐? OOO,0
나이스원쏘니야 모친별세했냐OOO년아,0
악플단 새끼들 싸그리 쌂아버려씀 좋겠다,0
어떻게 인터넷에는 OOO들밖에 없는것같냐,0
난 이런댓글들이 더 무섭고역겹다.. 설리기사에도 평소안중도없고 악플단던놈들이 설리죽자마자가서 내가젤좋아하는 연예인이라고 공감받을려고 억지감성 늘어놓던데 이런애도마찬가지. 싸이코패스성향이다분함. 감정선도없고 그저 공감얻기에급급.OOO,0
이런기사에도악플다는 씹쓰레기들은 삼대가재수없어라,0
홍어들 똥꼬쇼 보소 ㅋㅋ 지들 맘에 안들면 일베 ㅋㅋ 도라이들 ㅋㅋ,0
아픔딛고 ㅇㅈㄹ 굳이 상기시키냐,0
ㄴ정신병 페미년,0
아니 재혼녀 맞잖아 이댓글 쓴 놈 또라이냐? 뭐가문젠데,0
정작 여자 재혼에 열폭하는건 한남들임ㅇㅇ 남이 썼던걸 어떻게 쓰냐 반품 안받아요~ 이지랄하면서... 지는 이혼녀는 무슨 고유정도 못만날듯 ㅋㅋㅋ,0
좌빠가 집권하니 목포 영화가 나오네 참 웃기는 세상 알아서 기는구만,0
메갈들 부러워서 질알 쿵쾅... 진짜 줘패고싶다... 지들은 저런옷 평생 입어보지도 못하니까 ㅎㅎㅎㅎㅎ,0
ㄴ일부 한남한남거리는 메갈 쿵쾅 빼애액들이그러지 다들잘지냄ㅋㅋ,0
"제시카=박근혜, 애드워드=문재인, 이승기=국민, 수지=전라도, 미키=대깨문",0
ㄴ 얘는 OOO인가?저 댓글은 어디가나 있네,0
와 틀딱들 진짜 트롯 오지게 좋아하네 ㅋㅋㅋ,0
전라디언들....흠..,0
세월호랑 엮지 마란 개돼지들아. 문재앙 민주당이 세월호로 5년 넘게 개소리한게 있는데. 이제 그 책임을 묻는거야. 해양사고에 대해 그렇게 즤럴 염병을 떨었는데. 지들은 고작 이것밖에 못하고 지금 집권초기부다 지금까지 몇건이나 계속 나는거냐 ? 니들이 씌부리던 그 기세로 문제를 해결을 해야지 중계를 하지말고,0
죽창들자던 새끼가 이제는 구걸하러 댕기냐?,0
아베 만난걸로 또 지지율 조작 하겠네...ㅋ 시바 안봐도 이젠 다 알겠다...,0
문쫌팽이 일이나 안만들면 다행이지 하는게 있어야지 문무능아새ㅇ 저런 쓸모없는새ㅇ는 접시물에 코박고 가거라,0
이새끼는 인간도 아닙니다 단식4일차 밤에 황대표 1인용 텐트도 못치게 하는 악랄한놈잠이 쳐오냐,0
수구꼴통좌파 좀비들 못하니,0
너나 잘하세요ᆢㅂ ㅅ ㅎㅎ,0
넌 빠가사리냐ㅎㅎ,0
걍 디져라ᆢ벌레 시키야ㅎㅎ,0
걍 디져삐ᆢㅎ,0
장애인 이것지 ᆢㅎ,0
OOO 차남바값이라고 알고좀 씨부려ᆢ,0
ㅂ ㅅᆢ,0
하긴 너같은 시키가 사니까 나라가 아니지 너만없음 좋은나라 ᆢ알것냐ㅎ,0
ㅂ ㅅ 장애인??? ㅎ,0
어떻게 이런세키가 독립운동 후손이지 게,0
강간전문 민좃당~ 골프채로 마누라 패죽이는 민좆당~ 지버릇 개줄까~~,0
국민들은 믿지~ 개/쩍바리 씨/ㅂ종자 샛/기들은 안믿을라나? ㅋㅋㅋㅋㅋㅋ,0
쥐랄하네 탈북자 받았으면 받았다고 개쥐랄병 할게 니네다,0
진심 짐승새끠네ㅋ 그딴 댓글쓰면 니새끠가 뭐라도 되는지 아냐?? 니네 엄마 죽어서도 그딴 댓글 싸질를래?? 무뇌 새끠인거 알겠는데 좀 뇌머리에서 생각좀하고 나대라..ㅉㅉ 어떻게 사람이 죽었는데도 저럴까.. 같은 남자가봐도 ㅈㄴ 한심하고 토나온다 니새끠는 ㄲㅊ떼라 세꺄 그리고 니같은 ㅅㄲ 나올바엔 출산률 꼴지가 나을듯ㅋ,0
한남들 말하는거봐 ㅋㅋㅋㅋㅋ진짜 왜안죽지,0
한남.충들이 여성혐오로 죽였다 ㅉㅉ 젊은여자가 살기엔 지옥같은 나라다 한남들을 없애자,0
엥간치해라 ㅆ벌 년놈들아 진짜 와.. 이거는 짐승년놈들이 사람교육 받아서 생긴 부작용인가..?? 사람 죽었는데 남녀차별에 지역차별에 정치까지 들이대네 개 ㅆ벌새끠들..ㅉㅉ,0
페미 한녀충들 많이 기어 들어와 더럽히고 있네 추악한것들,0
??왜 최종x 쉴드치냐? 최종x 거의 주범인데 구하라 그렇게 영상가지고 협박하고 두번이나 무릎꿇고 빌었는데도 안지워줘서 용기내서 신고한거인데 지는 아무렇지 않게 인스타하고 방송나오는데 너희 같으면 이게 사람새끼라 생각하냐??쉴드 치는건 제발 피해안주고 큰잘못 없는애들 쉴드나 쳐줘 이딴 새끼를 쉴드쳐줘,0
돼지 년들 또 발정나서 발광하네,0
쿵...쾅..,0
"구하라가 악플러 때문에 힘들다고 했다. 그 악플러는 시기 질투 열등감에 쌓여있는 면상 쳐 빻은 개돼지년들이고. 설리 악플러도 같은 또래 쳐 빻은년 이었고, 송혜교 악플러도 현빈 빠수니 쳐 빻은 년, 강은비 성희롱 악플러도 90%가 면상 자근자근 빻은 개돼지년들, 수지 악플러도 남편이 수지 좋아한다는 쳐 빻고 할일없는 맘충년, 심은진 악플러 빵에 가있는 년도 개돼지년이었고. 악플이라도 달아서 이쁘고 순수한 설리 구하라 사라지면 너한테 기회라도 올꺼 같나?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 병 신년들",0
정작 성범죄 가해자들 중 자살하는 비율은 극히 일부인데 성범죄 직접적인 피해자들은 이렇게 많이 자살한다. 내가 불법촬영한 가해자 중 자살한 가해자 비율이 불법촬영 피해자 비율보다 높은꼴을 못봤다. 죄지은 새끼가 더 잘먹고 잘사는 세상이 한국이다. 환멸난다.,0
이새끼한텐 악플도 아깝지만.. 굳이 한마디 하자면 지옥에나 떨어져라,0
ㄴOOO 이 기사에 더러운 댓글 달고싶냐? OOO네 그냥 니꺼잡고 흔들어라,0
한남.충들이 여성혐오로 죽였다 ㅉㅉ 젊은여자가 살기엔 지옥같은 나라다 한남들을 없애자 그냥 한국인구 다 소멸시켜야됨,0
페미 한녀충들 이기적이고 더러운건 세계적이지 제발 전쟁나서 북한 남자 군인분들이 한녀충들 전부 강간한뒤 도살살처분 해줬음 좋겠다,0
역겨운 한녀충들 많이 기어 들어왔네,0
ㅋㅋㅋㅋ그거 영상 협박이나 유포의 의도가 없었다고 재판에서 결과로 나왔는데 아무것도 모르는 멍청하고 무식한 한녀들만 왈왈짖어대죠 ㅋㅋ 그리고 악플러 잡으면 다 계집애라는데 계집애들이 죽인거아니냐 ㅋㅋㅋ,0
그러니깐 빡준아 유망주가 넘쳐나는데 왜 김성현 쓰고. 오지환 데려온다고 하는거야? 말이 안되자나 ㅋㅋ 아디답게 대가리가 빡이네 ㅋㅋㅋ,0
필사적으로 실드쳐줫더니 아주 ㅈㄹ을 허네,0
진짜 육갑을 떨고있네 ㅋㅋ,0
헬조선 외쳤는데....헬인도네.....대한민국만세!!!,0
지금도 인간말종 경찰들은 사건을 은폐하고있다...검찰말고 경찰을개혁해라 ...검경수사권 하지마라 웃기는짓이다..사건을 지맘대로 은폐하고 조작하고 종결하라고 권한을 주겠다는거냐 미친짓이다..서민들만 죽어나간다,0
2년 남았다 우성아 ᆢ 너 쌍판떼기 보는날도,0
솔까 여자측 능력이나 외모정도면 39여도 30초 남자 까지는잡을수있음 몸좋고 얼굴 잘생긴놈으로다가 근데 52의 김건모라.. 이건 돈밖에생각이안난다,0
남친월급370받던회사.지금하는꼬라지보니 370못받앗을꺼같은데?ㅋㅋㅋㅋㅋ저 금강역사처럼생긴 여사장보다 남친이 더가관임ㅎ,0
내 자식이 여자에 미쳐서 다니던직장 때려치고 저런다고하면 바로 연끊고 내보낸다. 어휴 정신나간놈,0
개념없는 저런 년이 사장이라고..아오 빡쳐 300을 넘게 받던 저 모자란 놈은 왜 굳이 저기가서 저러고있는지...아이고 모질아,0
완전비호감역겹다,0
야 이 기자 못배워 처먹은 놈아. 저 편지는 펠릭스 곤잘레스 토레스가 88년도에 연인 레이콕한테 보낸 편지야... 니가 한 해석 달러... 어디서 번역기 돌려서 가져온 걸 해석이라고 하고 ㅠㅋㅋㅋㅋ 부끄럽지도 않냐 그래도 돈 받아먹고 하는 일이면 제대로 알고는 써야지 기자가 왜 소설을 쓰고 있냐 정신차리자!,0
지디 전역 다가오니 또 개발작하는 언론과 기레기 ㅋㅋㅋ,0
기레기 개무식해..;;,0
재밌다고?? 졸라 졸전에 저질야구아님??솔직히 크보는 6개구단으로 가야한다...10개구단으로 운영도 그렇고고 못해도 5등안에들면 가을야구가니...수준이 높아질수가 없다,0
일반인이야기를 기사라고 저뚱녀살뺀걸 알아야되나?,0
Kbs쓰레기 방송.이런걸 수신료받아 처먹냐?정신피해 위자료 내 놔라!,0
멍청한 인간들 또 백혈병이 뭔지 검색하고 자빠졌넼ㅋㅋㅋ 시발 왜 실검에 뜨나 했다,0
이여자 저여자 찝적대더니 운동만해서 순진한 이상화가 걸렸네,0
주의 쿵쾅주의보!! 쿵쾅이들 또 화나요 테러중,0
트퀴벌레들 출현.,0
조국 차기 대통령님이야 말로 이 땅에 빛입니다. 보수 틀딱 토착왜구를 한방에 죽일수 있어요^^♥️,0
